Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","231","États-Unis d'Amérique","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","2584","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","231","États-Unis d'Amérique","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","169","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","231","États-Unis d'Amérique","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","68","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","231","États-Unis d'Amérique","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","245","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","102","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","3610","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","358","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","38","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","1650","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","810","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","6000","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","35","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","19","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5142","Nourriture","2517","Millet et produits","2017","2017","Milliers de tonnes","811","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","97","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","3086","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","86","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","238","Éthiopie","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","4049","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","17671","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","20729","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","1210","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","10109","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","123","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","7068","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","79","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","1267","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","764","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","3521","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","300","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","112","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5142","Nourriture","2517","Millet et produits","2017","2017","Milliers de tonnes","99","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","68","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1801","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","185","Fédération de Russie","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","21","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","72","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","55","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","66","Fidji","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","373","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","412","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","1145","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","29","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","141","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","499","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","19","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","67","Finlande","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
